id,title,classification,verified_by,soc_code,soc_resolved_via,onet_occupation_title,job_zone,oes_employment,onet,careeronestop,bls_ooh,bls_oes,flags,note,primary_industry,source_url,created_at
0257d979-8d0e-4c56-8973-f2d8e4d930dc,Restaurant Sommelier,VERIFIED,O*NET+CareerOneStop+BLS OES,35-9011.00,onet_url,Dining Room and Cafeteria Attendants and Bartender Helpers,,542750,yes,yes,no,yes,,,Food & Culinary,https://www.onetonline.org/link/summary/35-9011.00,2026-04-22T02:52:31.845128+00:00
025e63dc-5be5-4d65-af31-2d717ef50ead,Tourist Information Center Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 41-2081.00 is not in the O*NET taxonomy, and neither is its base",Hospitality & Events,https://www.onetonline.org/link/summary/41-2081.00,2026-07-02T04:04:04.846982+00:00
02605ef3-55fe-47d4-8523-b6cf27e57292,Art Critic,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3043.00,onet_base,Writers and Authors,4,47940,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3043.04,2026-05-14T02:09:11.572296+00:00
0263b6b3-107e-4cc7-bc7d-c18361ba6c50,Game Narrative Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1014.00,onet_url,Special Effects Artists and Animators,4,19970,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1014.00,2026-05-19T02:12:17.597655+00:00
026a2615-36de-4951-90e8-9ce969755aac,Custom Tailor and Alterations Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,51-6052.00,onet_base,"Tailors, Dressmakers, and Custom Sewers",,13920,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/51-6052.01,2026-04-22T02:52:33.675655+00:00
026daab1-c21e-430c-9c5a-b15e9b3d5b75,Computer Network Architect,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-1244.00,onet_url,Network and Computer Systems Administrators,4,314340,yes,yes,yes,yes,,,Tech & Engineering,https://www.onetonline.org/link/summary/15-1244.00,2026-04-22T06:27:54.03876+00:00
026fc069-20c8-4f5f-9baa-6057df561237,Guest Experience Manager (Hotel),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-9081.00,onet_base,Lodging Managers,4,42620,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Hospitality & Events,https://www.onetonline.org/link/summary/11-9081.01,2026-04-22T02:52:30.47108+00:00
0270cbe4-75de-4fe1-9337-05ba024ea504,Grant Writer,VERIFIED,O*NET+CareerOneStop+BLS OES,13-1131.00,onet_url,Fundraisers,4,111040,yes,yes,no,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/13-1131.00,2026-04-22T02:52:31.392704+00:00
0276f88e-0a83-4f81-97d6-dcb78da196ea,Building Information Modeler,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-1012.00,onet_url,Landscape Architects,4,19600,yes,yes,yes,yes,,,Architecture & Urban Planning,https://www.onetonline.org/link/summary/17-1012.00,2026-08-12T02:23:48.903973+00:00
02777cec-3e4b-4e13-bda4-41abc9ed7589,Functional Medicine Coach,VERIFIED,O*NET+CareerOneStop+BLS OES,21-1091.00,onet_url,Health Education Specialists,4,65690,yes,yes,no,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/21-1091.00,2026-07-12T03:30:27.200633+00:00
027f5789-5b29-401e-a3a5-c046ac3f7c62,Grant Administration Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/13-1111.00,2026-06-21T02:41:13.856851+00:00
028e14b0-95fd-41ec-ac94-907f25d8e4bf,Exit Strategy Consultant,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,13-1011.00,onet_url,"Agents and Business Managers of Artists, Performers, and Athletes",4,12620,yes,yes,no,yes,"industry: O*NET SOC 13-1011.00 maps to Arts & Performance, row has Entrepreneurship",,Entrepreneurship,https://www.onetonline.org/link/summary/13-1011.00,2026-05-16T02:00:26.906785+00:00
029bac9a-ccf0-4a12-9527-57f01b083c4e,Micro-Credentials Developer,VERIFIED,O*NET+CareerOneStop+BLS OES,25-1194.00,onet_url,"Career/Technical Education Teachers, Postsecondary",3,114110,yes,yes,no,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/25-1194.00,2026-06-16T02:46:31.099534+00:00
02b3672f-5d17-420d-9b9f-2244338ca202,Fencing Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-04-22T02:52:33.477982+00:00
02b3e759-d22e-4a12-a6cf-c3901424b1be,Indie Game Developer (Solo),UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",Entrepreneurship,https://www.onetonline.org/link/summary/15-1256.00,2026-06-13T02:14:20.904725+00:00
02be99e6-a6ad-41a2-a340-2cfc20a51fe4,Food Critic,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3041.00,onet_url,Editors,4,91690,yes,yes,yes,yes,"industry: O*NET SOC 27-3041.00 maps to Media & Journalism, row has Food & Culinary",,Food & Culinary,https://www.onetonline.org/link/summary/27-3041.00,2026-04-22T02:52:30.082186+00:00
02bf33a1-2cf1-4a2e-bb26-5ef73a1eeab6,Digital Course Creator (Standalone),UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",Entrepreneurship,https://www.onetonline.org/link/summary/27-3022.00,2026-04-26T06:30:26.048522+00:00
02d4fc5f-b291-47de-86f5-9e6d1e66288a,Handbag Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1022.00,onet_url,Fashion Designers,3,21450,yes,yes,yes,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/27-1022.00,2026-04-22T02:52:31.845128+00:00
02d6755b-6c1d-4b8c-bbaf-8189af076ad7,Color Grading Specialist (Textiles),VERIFIED,O*NET+CareerOneStop+BLS OES,51-6031.00,onet_url,Sewing Machine Operators,,104880,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/51-6031.00,2026-05-30T02:02:38.956261+00:00
02d8f354-3720-4653-9794-047cd53adfb1,Quality Assurance Analyst (Lab),UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",Science & Research,https://www.onetonline.org/link/summary/19-4011.00,2026-06-26T04:14:59.008247+00:00
02e3b74a-03ad-4c72-8a27-25b82501affe,Fitness Facility Director,VERIFIED,O*NET+CareerOneStop+BLS OES,11-9071.00,onet_url,Gambling Managers,,5030,yes,yes,no,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/11-9071.00,2026-06-16T02:47:26.974877+00:00
02e3c2d5-87c7-414c-804e-5e5740447cb5,Mine Reclamation Engineer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-2081.00,onet_url,Environmental Engineers,4,38340,yes,yes,yes,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/17-2081.00,2026-04-22T02:52:31.660242+00:00
02e75b85-bc69-4c6b-8f53-b422516a777c,Physics Lab Manager,VERIFIED,O*NET+CareerOneStop+BLS OES,19-4012.00,onet_url,Agricultural Technicians,3,15130,yes,yes,no,yes,,,Science & Research,https://www.onetonline.org/link/summary/19-4012.00,2026-06-12T02:33:22.757132+00:00
02ef1fea-f57c-49fa-aa74-fefcac67f180,Surveillance and Privacy Investigator,VERIFIED,O*NET+CareerOneStop+BLS OES,33-3021.00,onet_url,Detectives and Criminal Investigators,3,114430,yes,yes,no,yes,,,Law & Government,https://www.onetonline.org/link/summary/33-3021.00,2026-08-17T01:40:42.032145+00:00
02f02709-f580-4dc5-9de2-dd3e2e2cb6ea,Digital Collections Curator,VERIFIED,O*NET+CareerOneStop+BLS OES,25-4013.00,onet_url,Museum Technicians and Conservators,4,12310,yes,yes,no,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/25-4013.00,2026-05-21T02:12:35.000683+00:00
02fa8c04-94e9-47b4-9e49-48cfc7e5c4a4,Emergency Medical Technician,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""emergency-medical-technicians-and-paramedics"" matches no O*NET occupation title",Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/emergency-medical-technicians-and-paramedics.htm,2026-05-05T01:54:58.128336+00:00
0301c5b6-5f9f-4ca6-95ac-6fe927d4c0d4,Ecosystem Restoration Ecologist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-2041.00,onet_url,"Environmental Scientists and Specialists, Including Health",4,89250,yes,yes,yes,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/19-2041.00,2026-05-05T01:54:45.761495+00:00
030340bd-69f8-4dd5-b7d5-61fdf086df97,Ecosystem Restoration Technician,VERIFIED,O*NET+CareerOneStop+BLS OES,45-2011.00,onet_url,Agricultural Inspectors,,14410,yes,yes,no,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/45-2011.00,2026-04-23T06:30:50.929456+00:00
030b0384-f738-4ec3-a521-46cb5a4121c3,Laboratory Data Analyst,VERIFIED,O*NET+CareerOneStop+BLS OES,15-2051.01,onet_url,Business Intelligence Analysts,4,262440,yes,yes,no,yes,,,Science & Research,https://www.onetonline.org/link/summary/15-2051.01,2026-05-21T02:14:06.081117+00:00
030c1cf0-2e24-4ce3-b289-175ae319a4c3,Podcast Host (News),UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""radio-and-television-broadcasters"" matches no O*NET occupation title",Media & Journalism,https://www.bls.gov/ooh/media-and-communication/radio-and-television-broadcasters.htm,2026-06-08T02:39:18.792926+00:00
030d85aa-3aaa-4909-a904-bac240f8bd32,CrossFit Gym Owner,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9032.00,onet_url,Recreation Workers,4,331490,yes,yes,yes,yes,"industry: O*NET SOC 39-9032.00 maps to Hospitality & Events, row has Sports & Fitness",,Sports & Fitness,https://www.onetonline.org/link/summary/39-9032.00,2026-04-23T06:31:52.662334+00:00
031036e9-53fa-4eb5-b7ea-f9913d6baa86,Custom Manufacturing Startup Owner,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,2026-07-23T03:25:20.020136+00:00
0320b19f-c0e8-40d8-a91f-5a0d4fa2fd0d,Inclusive Design Consultant,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1027.00,onet_url,Set and Exhibit Designers,5,10630,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1027.00,2026-05-08T02:03:46.042399+00:00
0330584f-59c2-497c-8411-c9c8d5c1afc5,Equity Fund Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,title_partial,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,SOC resolved only by partial title match — confirm the occupation is right,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/financial-analysts.htm,2026-05-25T02:31:28.994983+00:00
034f42aa-9cef-4e8b-b09f-7245ffdfe1aa,Online Course Creator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Entrepreneurship; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Entrepreneurship,https://www.onetonline.org/link/summary/27-3031.00,2026-07-21T03:20:07.061079+00:00
035396ba-85a2-4015-b72d-f15ef1c89f6d,Volleyball Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-04-22T02:52:31.845128+00:00
036e71a8-6517-4d7d-8223-6286550e3af4,Sustainable Materials Sourcer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop,13-1023.00,onet_url,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",4,,yes,yes,no,no,"industry: O*NET SOC 13-1023.00 maps to Supply Chain & Operations, row has Fashion & Beauty",,Fashion & Beauty,https://www.onetonline.org/link/summary/13-1023.00,2026-04-22T06:26:29.788765+00:00
0373ad1f-73c4-4330-a4cb-45ca8b335b3a,Fertility Clinic Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OES,43-6014.00,onet_url,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,1706790,yes,yes,no,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/43-6014.00,2026-05-08T02:04:52.844552+00:00
03782725-3510-44af-adaa-87f5a4109d17,AI Content Generation Entrepreneur,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,2026-04-23T06:30:34.351042+00:00
037836ce-f28f-4371-a098-818be20563aa,Textile Sustainability Specialist,VERIFIED,O*NET+BLS OES,11-9199.00,onet_base,"Managers, All Other",,622190,yes,no,no,yes,,,Supply Chain & Operations,https://www.onetonline.org/link/summary/11-9199.03,2026-04-22T02:52:32.086589+00:00
037f4a3a-c8af-443f-84f9-28cafcff35d8,Literacy Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,25-9031.00,onet_url,Instructional Coordinators,5,227760,yes,yes,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-9031.00,2026-04-22T02:52:30.655222+00:00
0380b232-515a-43ed-9062-43fbbfc01594,Youth Mentor Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,"industry: O*NET SOC 21-1094.00 maps to Healthcare & Medicine, row has Education & Coaching",,Education & Coaching,https://www.onetonline.org/link/summary/21-1094.00,2026-05-13T02:07:57.466358+00:00
03857e18-4105-4bae-bbe5-8eb685c8a5aa,Motion Capture Stunt Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1027.00,onet_url,Set and Exhibit Designers,5,10630,yes,yes,yes,yes,"industry: O*NET SOC 27-1027.00 maps to Design & Creative, row has Arts & Performance",,Arts & Performance,https://www.onetonline.org/link/summary/27-1027.00,2026-08-15T01:37:32.213951+00:00
038f9275-f1f2-46ec-b939-910443287b53,Adjunct College Professor,VERIFIED,O*NET+BLS OOH+BLS OES,25-1199.00,onet_url,"Postsecondary Teachers, All Other",,149840,yes,no,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-1199.00,2026-06-13T02:15:10.177953+00:00
039b989b-a84e-4d12-96eb-4993bdc0cfbd,Academic Advisor,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1081.00,onet_url,Logisticians,4,251040,yes,yes,yes,yes,"industry: O*NET SOC 13-1081.00 maps to Supply Chain & Operations, row has Education & Coaching",,Education & Coaching,https://www.onetonline.org/link/summary/13-1081.00,2026-04-22T02:52:30.264317+00:00
03a7fb8f-a21a-4a4e-bfe3-4bb4cb7fdd49,Visual Data Journalist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,onet_url,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3023.00,2026-06-16T02:47:03.7915+00:00
03b58e2c-7e89-4860-93a3-17a3d818aa56,Deputy District Attorney,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,23-1011.00,onet_url,Lawyers,5,754500,yes,yes,yes,yes,,,Law & Government,https://www.onetonline.org/link/summary/23-1011.00,2026-05-12T02:01:26.444745+00:00
03c002db-9e48-4cfe-8484-d2261b6a4e47,Media Buying Director,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Media & Journalism",,Media & Journalism,https://www.onetonline.org/link/summary/27-3031.00,2026-05-08T02:02:41.216715+00:00
03c04e5c-5adc-4286-86b8-c8f123fac216,City Planner (Urban Design),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-3051.00,title_exact,Urban and Regional Planners,5,44230,yes,yes,yes,yes,"industry: O*NET SOC 19-3051.00 maps to Science & Research, row has Law & Government",,Law & Government,https://www.bls.gov/ooh/architecture-and-engineering/urban-and-regional-planners.htm,2026-08-07T02:57:25.647705+00:00
03c52d25-68fb-436a-86dc-91359f514aff,Racquet Sports Coach,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,title_exact,Coaches and Scouts,4,248950,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Sports & Fitness,https://www.bls.gov/ooh/personal-care-and-service/coaches-and-scouts.htm,2026-04-22T02:52:33.087307+00:00
03c5a266-bcb0-4101-b5e8-914649317144,Business Incubator Mentor,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/13-1111.00,2026-04-22T02:52:33.087307+00:00
03cec116-c43a-4da3-8c63-c70584a7aa5b,Experimental Theater Artist,VERIFIED,O*NET+BLS OES,27-2099.00,onet_url,"Entertainers and Performers, Sports and Related Workers, All Other",,16550,yes,no,no,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-2099.00,2026-07-18T02:54:07.262353+00:00
03cf529f-8ac8-4d7d-97b8-ce2968a1ff6d,Corporate Restructuring Advisor,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,,,Business & Finance,https://www.onetonline.org/link/summary/13-1111.00,2026-04-22T02:52:30.655222+00:00
03d00761-852c-46ee-9e55-7631b355f518,3D Animator (Commercial),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1014.00,onet_url,Special Effects Artists and Animators,4,19970,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1014.00,2026-06-17T02:42:07.79026+00:00
03d05a69-4128-4021-9bc6-dd727ccce9b2,Fitness Program Director,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9032.00,onet_url,Recreation Workers,4,331490,yes,yes,yes,yes,"industry: O*NET SOC 39-9032.00 maps to Hospitality & Events, row has Gaming & Esports",,Gaming & Esports,https://www.onetonline.org/link/summary/39-9032.00,2026-04-22T02:52:30.47108+00:00
03d90543-2441-493a-aad9-5a143bfd71c5,Merger and Acquisition Specialist,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,13-1011.00,onet_url,"Agents and Business Managers of Artists, Performers, and Athletes",4,12620,yes,yes,no,yes,"industry: O*NET SOC 13-1011.00 maps to Arts & Performance, row has Business & Finance",,Business & Finance,https://www.onetonline.org/link/summary/13-1011.00,2026-05-07T01:57:22.411361+00:00
03da94b3-8d37-4a09-b0ad-f8352a3ca0fe,Convention & Visitors Bureau Director,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 11-2031.00 is not in the O*NET taxonomy, and neither is its base",Gaming & Esports,https://www.onetonline.org/link/summary/11-2031.00,2026-04-22T02:52:33.087307+00:00
03db3738-9574-4c4b-ac62-c0e17bbefffe,Hospitality Sustainability Manager,VERIFIED,O*NET+CareerOneStop+BLS OES,13-1199.05,onet_url,Sustainability Specialists,4,1087090,yes,yes,no,yes,,,Supply Chain & Operations,https://www.onetonline.org/link/summary/13-1199.05,2026-04-22T02:52:30.264317+00:00
03dcfb3f-2e98-4228-8d95-97d08757a470,Audio Content Producer,VERIFIED,O*NET+CareerOneStop+BLS OES,27-4011.00,onet_url,Audio and Video Technicians,3,70230,yes,yes,no,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-4011.00,2026-07-03T03:50:36.080856+00:00
03e08d55-c103-4830-8074-45dfed5973b7,Transmedia Storyteller,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3042.00,onet_url,Technical Writers,4,45500,yes,yes,yes,yes,,,Gaming & Esports,https://www.onetonline.org/link/summary/27-3042.00,2026-04-22T02:52:30.655222+00:00
03ead5a1-b9ee-4928-8861-1a7a06afee3a,Performing Arts Therapist,VERIFIED,O*NET+CareerOneStop+BLS OES,29-1129.01,onet_url,Art Therapists,5,22640,yes,yes,no,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/29-1129.01,2026-04-22T02:52:32.271017+00:00
03f309b5-bd9a-4b31-ab85-c692be5935d4,Plastic Alternatives Researcher,VERIFIED,O*NET+CareerOneStop+BLS OES,19-2012.00,onet_url,Physicists,5,20430,yes,yes,no,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/19-2012.00,2026-04-22T02:52:31.660242+00:00
03f47792-8b6a-46c4-9ff0-415e183f8407,Tutor Coordinator (Learning Center),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,25-9031.00,onet_url,Instructional Coordinators,5,227760,yes,yes,yes,yes,"requirements: text implies level 2, O*NET Job Zone 5 implies 4",,Education & Coaching,https://www.onetonline.org/link/summary/25-9031.00,2026-05-10T01:54:50.253305+00:00
03f950ba-839e-46b4-8bd4-d31ebc77ee23,Food Safety Compliance Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,13-1041.07,onet_url,Regulatory Affairs Specialists,4,417070,yes,yes,no,yes,"industry: O*NET SOC 13-1041.07 maps to Law & Government, row has Food & Culinary",,Food & Culinary,https://www.onetonline.org/link/summary/13-1041.07,2026-04-22T02:52:34.05043+00:00
