id,title,primary_industry,source_url,note,candidate_soc,candidate_onet_title,candidate_tier,candidate_coverage,created_at
13ebd229-b98d-4bf2-a9a8-549fc3a807b7,Grant Reporter,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",27-3023.00,"News Analysts, Reporters, and Journalists",strong,0.50,2026-07-25T03:17:34.979676+00:00
145f9507-fa44-4816-b272-bf942066b20b,Triathlon Coach,Sports & Fitness,https://www.onetonline.org/link/summary/39-3022.00,"cited SOC 39-3022.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-04-22T02:52:32.086589+00:00
149b4016-44a1-4a69-bd39-5182c7539f15,Video Editor (Documentary),Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,full,1.00,2026-04-24T06:31:38.811588+00:00
14c4332c-5281-4831-afb1-401b9d79f91e,Viola da Gamba Player,Arts & Performance,https://www.onetonline.org/link/summary/27-2024.00,"cited SOC 27-2024.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-06-20T02:15:58.054597+00:00
14fa81b7-ed94-4dcb-b3b6-9802f800393e,Program Manager (Nonprofits),Gaming & Esports,https://www.onetonline.org/link/summary/11-3011.00,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,strong,0.50,2026-04-22T02:52:29.646164+00:00
1559350a-da17-4a6b-a63d-ba4083faf6cc,Academic Enrichment Coordinator,Education & Coaching,https://www.onetonline.org/link/summary/25-9041.00,"cited SOC 25-9041.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-05-07T01:57:25.618204+00:00
15e8bb26-f95d-48e8-b976-5b4bee29eb28,Language Learning Specialist,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.33,2026-04-22T02:52:34.465719+00:00
15f09f03-9895-49d5-af52-8cb330a22248,Virtual Tutoring Platform Founder,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",,,none,,2026-07-07T03:57:00.981672+00:00
1620b356-7603-419f-a5d8-97232057bb69,Small Business Owner (Brick & Mortar),Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",weak,0.33,2026-08-11T02:05:54.205261+00:00
163a8d09-16dc-4886-8a09-b00cabfde1b6,Hyperlocal Delivery Service Founder,Entrepreneurship,https://www.bls.gov/ooh/management/general-managers-and-top-executives.htm,"bls.gov OOH slug ""general-managers-and-top-executives"" matches no O*NET occupation title",11-3012.00,Administrative Services Managers,weak,0.25,2026-06-24T04:06:14.749498+00:00
16a97f8b-0dc9-486e-80b8-9a9bef3a86f2,API-as-a-Service Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",11-3012.00,Administrative Services Managers,strong,0.50,2026-05-17T02:02:03.026612+00:00
17039f8a-0be3-4983-af6e-78ef7a504db6,Personal Styling AI Trainer,Fashion & Beauty,https://www.onetonline.org/link/summary/15-1257.00,"cited SOC 15-1257.00 is not in the O*NET taxonomy, and neither is its base",11-9179.00,"Personal Service Managers, All Other",weak,0.33,2026-05-21T02:13:33.142208+00:00
179f4b8b-7afe-49cb-a132-56156beb554f,Nonprofit Risk Manager,Social Impact & Nonprofit,https://www.bls.gov/ooh/business-and-financial-operations/risk-management-specialists.htm,"bls.gov OOH slug ""risk-management-specialists"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-04-22T02:52:32.905098+00:00
17bafec3-65f7-4b3a-b76d-3ac03b6e131a,Sports Writer,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",39-3012.00,Gambling and Sports Book Writers and Runners,full,1.00,2026-05-26T02:10:43.182692+00:00
187909e5-26a5-4c76-a5d6-f9c63e4dab2f,Science Educator (Museum),Science & Research,https://www.onetonline.org/link/summary/25-2041.00,"cited SOC 25-2041.00 is not in the O*NET taxonomy, and neither is its base",11-9121.00,Natural Sciences Managers,strong,0.50,2026-04-22T06:25:13.449878+00:00
188cbd49-26ab-467f-ae1b-fa8a1b242376,Assistant Film Editor,Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,strong,0.67,2026-08-07T02:55:02.962745+00:00
18b1711e-26cd-461f-aaf5-2bc5111bfc48,Social Media Content Creator,Marketing & Communications,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",11-9151.00,Social and Community Service Managers,weak,0.25,2026-04-22T02:52:33.86077+00:00
192e7620-0820-4a63-a5e4-38917d8c112c,Performance Video Editor,Arts & Performance,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,strong,0.67,2026-04-27T07:59:57.890149+00:00
195139b5-c2bd-4338-9ac6-28b7c5ca0fd9,Trauma-Informed Care Specialist,Science & Research,https://www.bls.gov/ooh/healthcare-and-social-assistance/mental-health-counselors-and-marriage-and-family-therapists.htm,"bls.gov OOH slug ""mental-health-counselors-and-marriage-and-family-therapists"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.25,2026-04-22T02:52:32.496342+00:00
19616977-adfe-472f-8265-b7ee7a88d97f,Boutique Fitness Studio Owner,Gaming & Esports,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",11-9179.01,Fitness and Wellness Coordinators,weak,0.25,2026-04-22T02:52:33.86077+00:00
19f22dbf-8971-45ee-a1a3-7f3ab2448aed,Music Teacher,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",full,1.00,2026-04-22T02:52:33.86077+00:00
1a8cf047-9f2b-4414-b579-4c6f35b88496,Chemistry Teacher (High School),Science & Research,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1052.00,"Chemistry Teachers, Postsecondary",full,1.00,2026-05-05T01:53:53.058417+00:00
1aff9aca-7b4f-449b-b063-51b61b22ca71,Microbiology Lab Technician,Healthcare & Medicine,https://www.bls.gov/ooh/life-physical-and-social-science/medical-and-clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""medical-and-clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",15-1299.02,Geographic Information Systems Technologists and Technicians,strong,0.50,2026-04-22T02:52:29.646164+00:00
1b46a6f8-e3c4-4610-abda-5c1f344cb566,Wedding and Event Venue Manager,Hospitality & Events,https://www.onetonline.org/link/summary/39-1012.00,"cited SOC 39-1012.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,weak,0.25,2026-07-16T03:15:16.858256+00:00
1b5fa13d-133b-41ef-8249-3d5af8242a68,Streaming Video Editor,Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,strong,0.67,2026-06-06T02:07:38.910901+00:00
1b8176ee-069e-4d67-a0a7-b6bb063fad5d,Craft E-Commerce Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",27-1012.00,Craft Artists,weak,0.33,2026-07-10T03:51:54.234432+00:00
1ba53bb6-7c7c-4ba7-bb39-122aa92f5f98,Photo Editor,Media & Journalism,https://www.onetonline.org/link/summary/27-4082.00,"cited SOC 27-4082.00 is not in the O*NET taxonomy, and neither is its base",27-3041.00,Editors,strong,0.50,2026-04-22T02:52:33.675655+00:00
1c4675c2-0c81-41de-bb0c-9e6d1ffc48c4,Fact Checker (Digital Media),Science & Research,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",43-4041.00,"Credit Authorizers, Checkers, and Clerks",strong,0.50,2026-04-22T02:52:33.86077+00:00
1c5cdf49-0212-45f1-bc94-c3f486074154,Fact-Checker (Online),Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",43-4041.00,"Credit Authorizers, Checkers, and Clerks",strong,0.50,2026-05-04T01:53:07.537785+00:00
1c8ff2be-d97c-4119-a402-0a45599c3759,Government Grants Administrator,Law & Government,https://www.bls.gov/ooh/business-and-financial-operations/grant-writers-and-officers.htm,"bls.gov OOH slug ""grant-writers-and-officers"" matches no O*NET occupation title",11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",weak,0.33,2026-07-05T04:00:34.817597+00:00
1d51a567-ac74-4a0a-bacd-a331a4cbc607,Long-Form Video Editor,Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,strong,0.50,2026-04-23T06:31:22.586907+00:00
1d706083-7474-4756-8494-392d0900c9c3,Grant-Funded Research Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9121.01,Clinical Research Coordinators,weak,0.25,2026-06-18T02:39:18.452385+00:00
1d708039-13a1-4627-a864-a0af76b2bfb7,Special Education Teacher (Inclusive Design),Education & Coaching,https://www.bls.gov/ooh/education-and-training/special-education-teachers.html,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/education-and-training/special-education-teachers.html,25-2011.00,"Preschool Teachers, Except Special Education",full,1.00,2026-04-26T06:32:21.862933+00:00
1d78aebf-5108-49b3-8c25-951623a3b498,Online Fitness Platform Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9179.01,Fitness and Wellness Coordinators,weak,0.25,2026-06-04T02:39:37.405247+00:00
1da9cc00-ea93-4762-b561-5c7993cad33a,Research Data Librarian,Science & Research,https://www.onetonline.org/link/summary/25-4021.00,"cited SOC 25-4021.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-04-28T08:00:09.625106+00:00
1dac1327-4bb6-4ae9-af80-3b6cc82e3e0d,System Administrator,Tech & Engineering,https://www.bls.gov/ooh/computer-and-information-technology/computer-network-architects-and-administrators.htm,"bls.gov OOH slug ""computer-network-architects-and-administrators"" matches no O*NET occupation title",15-1244.00,Network and Computer Systems Administrators,full,1.00,2026-05-05T01:54:06.312132+00:00
1de6ca51-e964-4c93-bb03-3d89af0cf36e,Public Health Officer,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioner-and-technical/public-health-physicians.htm,"bls.gov OOH slug ""public-health-physicians"" matches no O*NET occupation title",11-1011.03,Chief Sustainability Officers,weak,0.33,2026-07-25T03:17:28.744151+00:00
1e602bf5-3f12-4a3b-9150-37323b0802d5,Accessibility Tech Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-05-29T02:08:14.012571+00:00
1e61b744-3ed3-4155-b81d-a4a3f2d344cc,Solar Energy Consultant,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",17-2199.03,"Energy Engineers, Except Wind and Solar",strong,0.67,2026-05-17T02:01:11.881817+00:00
1e77490a-fc77-44f1-ab8e-e7b540405825,QA Engineer,Tech & Engineering,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",13-1081.01,Logistics Engineers,full,1.00,2026-04-22T02:52:30.655222+00:00
1e9f2ad2-ae5b-44d3-bf03-6c0290d14d92,Luxury Hotel Manager,Hospitality & Events,https://www.bls.gov/ooh/management/general-managers-and-top-executives.htm,"bls.gov OOH slug ""general-managers-and-top-executives"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-04-22T02:52:31.660242+00:00
1ed3e07a-e334-4498-ba58-43ca3ad76e63,Edtech Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-04-22T02:52:31.20659+00:00
1f493814-5bd7-45ba-9a3c-50ddf97f1043,Podcast Network Creator,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",15-1231.00,Computer Network Support Specialists,weak,0.33,2026-04-22T02:52:33.295118+00:00
1f63f0f8-b185-4aa0-a5b3-e7bb549f85a1,Fiber Artist,Fashion & Beauty,https://www.onetonline.org/link/summary/27-2499.00,"cited SOC 27-2499.00 is not in the O*NET taxonomy, and neither is its base",13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",strong,0.50,2026-06-27T03:59:53.799495+00:00
1fb9860a-9f39-4535-9c39-ea2eaf5abb6e,Media Literacy Educator,Media & Journalism,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-4022.00,Librarians and Media Collections Specialists,weak,0.33,2026-06-01T02:40:04.245223+00:00
202bd1f3-b1ab-4d3b-89fc-51d0aba5606e,Gifted Program Teacher,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1011.00,"Business Teachers, Postsecondary",weak,0.33,2026-05-05T01:54:25.682036+00:00
209e4f3f-95f4-44fd-b3d1-ee6a96d32625,High School Science Teacher,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1021.00,"Computer Science Teachers, Postsecondary",strong,0.50,2026-04-22T02:52:33.295118+00:00
20caa61f-a6fa-47de-806f-0388870774c0,Artisan Craft Business Owner,Marketing & Communications,https://www.bls.gov/ooh/self-employed-workers.htm,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/self-employed-workers.htm,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",weak,0.25,2026-04-22T02:52:32.271017+00:00
20e28139-6148-4083-ad55-d68dca364b94,Personal Development Content Creator,Entrepreneurship,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",11-3131.00,Training and Development Managers,weak,0.25,2026-05-20T02:12:21.379271+00:00
215887ab-f01d-4c75-abc0-f5ffc5788c56,Wheelchair Accessibility Consultant (Sports Facilities),Sports & Fitness,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-06-18T02:40:13.216744+00:00
2165b212-6a0f-46e9-aef5-1e28bd89b797,Sustainable Fashion Marketer,Fashion & Beauty,https://www.bls.gov/ooh/business-and-financial/advertising-promotions-and-marketing-managers.htm,"bls.gov OOH slug ""advertising-promotions-and-marketing-managers"" matches no O*NET occupation title",27-1022.00,Fashion Designers,weak,0.33,2026-04-28T07:57:56.253894+00:00
220e5d8c-7c35-4a83-8fe6-c68a0d623ea4,Robotics Team Coach,Sports & Fitness,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",17-2199.08,Robotics Engineers,weak,0.33,2026-04-22T02:52:31.660242+00:00
22213dca-82a6-48c6-80f4-a1370257eedd,Mobile App Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",weak,0.33,2026-05-05T01:53:09.545426+00:00
22a85874-12d2-4c58-a37b-5d0665a058bc,Forest Conservation Manager,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/conservation-scientists-and-foresters.htm,"bls.gov OOH slug ""conservation-scientists-and-foresters"" matches no O*NET occupation title",19-4071.00,Forest and Conservation Technicians,strong,0.67,2026-07-12T03:29:28.45793+00:00
