id,name,old_source_url,new_source_url,soc_code,occupation,confidence
1dc589ae-921e-4b0d-9180-99af36b75108,Lacrosse Coach,https://www.bls.gov/ooh/entertainment-and-sports/coaches-and-scouts.htm,https://www.onetonline.org/link/summary/27-2022.00,27-2022.00,Coaches and Scouts,auto
1dddff9a-4713-4733-94f7-ed33af882233,UX/UI Designer,https://www.bls.gov/ooh/arts-and-design/graphic-designers.htm,https://www.onetonline.org/link/summary/27-1024.00,27-1024.00,Graphic Designers,auto
1ebd4a35-c3c8-444c-a8fb-a2b05b368187,Zoning Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
1ec793d2-6449-4406-8e11-ef9d7bb39fc0,Private Event Caterer,https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
1f02feb9-a71f-4294-81a9-b6d9db766701,Social Services Manager,https://www.bls.gov/ooh/management/social-and-community-service-managers.htm,https://www.onetonline.org/link/summary/11-9151.00,11-9151.00,Social and Community Service Managers,auto
1f2d696c-ce27-498a-985c-3793515d4ee4,Actuary,https://www.bls.gov/ooh/math/actuaries.htm,https://www.onetonline.org/link/summary/15-2011.00,15-2011.00,Actuaries,auto
1f676475-8185-447c-86fb-18753b6231c2,Ecological Restoration Specialist,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
1fb69573-c66d-4bc1-af58-e091797e6c67,Quality Control Analyst,https://www.bls.gov/ooh/production/quality-control-inspectors.htm,https://www.onetonline.org/link/summary/51-9061.00,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",hand-verified
1fceaed4-8089-442b-b7f6-f8bf4b884cd0,Music Critic,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
203d3789-0561-4759-8c8e-3f0f5c18e689,Investment Advisor,https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
2110ac6d-684a-46af-bae2-6e207a8183cd,Regulatory Compliance Counsel,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
21251f70-5103-4b0c-b4e0-dc411921f4d4,Arts Critic,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
21331d42-7526-4588-8ec6-bb959d9e0ae1,Character Animator,https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
21bd7baf-99ae-4ec7-bc04-9dbfbd20bca1,Intimates Designer,https://www.bls.gov/ooh/arts-and-design/fashion-designers.htm,https://www.onetonline.org/link/summary/27-1022.00,27-1022.00,Fashion Designers,auto
21c02058-153a-4cb0-b9a6-5c1db9390900,Indie Game Publisher,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
21d3ba3e-7757-4a46-9d6f-2f37e83df6a5,Renewable Energy Transition Consultant,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
2204a74d-38dd-439c-9af5-6b27ae343a3c,On-Demand Services App Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
22337cc7-556a-4cc9-86f0-5acda8c4c153,Digital Media Producer,https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
22b8ac61-dcd2-41ea-ba3f-8e645e020696,Clinical Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
236c95cb-4cc7-42e3-801a-318877b67faf,Media Producer (News),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
23826a1a-65c1-427c-be7f-7628201bd6ce,Research Programmer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
23b6847c-cc6f-4653-b81c-952a61b77f7c,Personal Trainer,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
23fe7308-5780-4087-9dc2-f2d79aad4ac2,Smart Grid Specialist,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
249075fe-4df4-4c1c-a664-0d061c3b6fa1,Orthotist and Prosthetist,https://www.bls.gov/ooh/healthcare/orthotists-and-prosthetists.htm,https://www.onetonline.org/link/summary/29-2091.00,29-2091.00,Orthotists and Prosthetists,auto
24a04d66-1dfa-43a3-8456-76affc5652b5,Web3 Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
252f0f21-671e-4dff-b7f6-750b6bacaaec,Municipal Bond Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
259068de-60c6-4168-acba-050fe8ca52b4,Podcast Network Operator,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
260a8a44-daf0-4f20-99df-89b1ab97c6bf,Corporate Compliance Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
2683c9b9-a478-4682-b810-8e067dae6aad,Nuclear Engineer,https://www.bls.gov/ooh/architecture-and-engineering/nuclear-engineers.htm,https://www.onetonline.org/link/summary/17-2161.00,17-2161.00,Nuclear Engineers,auto
2696b473-2a68-45c8-adf2-d379b53ac920,Systems Engineer (Embedded Systems),https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
26cc0dbe-0ed4-4967-b004-91ba570683cb,Cannabis Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
26ce6924-a60c-4987-88a7-5a15d85b21a1,Physicist (Particle),https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
2733a505-97c0-4e85-b7dd-37787e7118c5,Labor and Employment Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
2772378a-e15a-43dd-92c0-6ec3858d16e6,Investigative Video Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
27869400-5fec-4a1d-a15c-9f767ae7421c,Criminal Defense Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
27b21e74-e292-41a1-8091-6d5d40f2eac4,Policy Counsel (Tech Regulation),https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
27bacc65-d27d-4b4a-88a0-1d2d519062b2,Full Stack Quantum Developer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
27e03fc0-3a66-4c6e-8e0b-b80f38299373,Cosmetics Chemist,https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
28296272-d6ab-4734-8cad-d1a00360f1c8,Video Editor (News),https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
282c961e-9bab-4e49-8945-302cb2ee8405,Content Writer (Specialized),https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
2835bfd8-76d0-49eb-acd7-f46c69023366,Systems Administrator,https://www.bls.gov/ooh/computer-and-information-technology/network-and-computer-systems-administrators.htm,https://www.onetonline.org/link/summary/15-1244.00,15-1244.00,Network and Computer Systems Administrators,auto
2854b5bc-089c-4baf-aa9d-234ee7272306,Biodiversity Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
28a52831-1d2e-4d75-afad-e673b3665057,Securities Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
28ae8f72-5006-42af-a07a-6b1bedb4f797,Advanced Placement (AP) Test Coordinator,https://www.bls.gov/ooh/education-training-and-library/instructional-coordinators.htm,https://www.onetonline.org/link/summary/25-9031.00,25-9031.00,Instructional Coordinators,auto
28be90fb-616a-4a0c-82f8-b71287440eb6,Patent Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
28c669b2-396d-4618-80ff-c9f4284f989c,Broadcasting Director,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
292297a8-f0b5-431e-a88a-ea650c994a43,Technical Writer (Software),https://www.bls.gov/ooh/media-and-communication/technical-writers.htm,https://www.onetonline.org/link/summary/27-3042.00,27-3042.00,Technical Writers,auto
294ff40d-c7ec-426c-8f8f-6ddb7aa55a68,Cost Estimator,https://www.bls.gov/ooh/business-and-financial/cost-estimators.htm,https://www.onetonline.org/link/summary/13-1051.00,13-1051.00,Cost Estimators,auto
29b4c72f-69a2-4a21-b819-778bad8de6f4,Live Event Video Director,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
29dbbcfe-5b10-4391-ad7b-1cb1b7789752,Cybersecurity Operations Manager,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
29debf99-659d-419f-94d4-13353b75b827,Vulnerability Researcher,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
29f301ac-992c-4f50-a717-dfefc1b0163e,Podcaster,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
2a0e4de7-eea7-4da2-b191-475dffb4cd8b,Performance Artist (Dance/Movement),https://www.bls.gov/ooh/entertainment-and-sports/dancers-and-choreographers.htm,https://www.onetonline.org/link/summary/27-2031.00,27-2031.00,Dancers,auto
2a8b3c3a-fe5c-4213-9648-a648f92e6df8,Quality Control Analyst (STEM),https://www.bls.gov/ooh/production/quality-control-inspectors.htm,https://www.onetonline.org/link/summary/51-9061.00,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",hand-verified
2a98cf37-9d56-481e-b606-76e04931f671,Photo Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
2b06ccf8-7d6b-4814-861b-8879250f2468,Beauty Editor,https://www.bls.gov/ooh/media-and-communication/editors.htm,https://www.onetonline.org/link/summary/27-3041.00,27-3041.00,Editors,auto
2c24e443-00bd-4e05-9e61-224d59f26e4e,Patent Prosecutor,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
2c8dbdf5-546a-4983-afcc-bc24e631d95d,Backend Engineer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
2c8e2cc6-a59e-4edd-9d5d-e50461309d14,App Developer (Freelance),https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
2cb3f8a7-4df0-4dc7-bd7a-37507f56e6ee,Book Reviewer,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
2d13ac51-2a80-48bb-9957-31a676dbb941,Pastry Chef (Sous Chef Level),https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
2d2ddab8-a75e-4dc5-be21-53c8617d3339,Ballet Instructor,https://www.bls.gov/ooh/entertainment-and-sports/dancers-and-choreographers.htm,https://www.onetonline.org/link/summary/27-2031.00,27-2031.00,Dancers,auto
2d56e71b-ceb7-42b9-b91d-c8345afb0137,Sustainable Building Designer,https://www.bls.gov/ooh/architecture-and-engineering/architects.htm,https://www.onetonline.org/link/summary/15-1241.00,15-1241.00,Computer Network Architects,auto
2d7e99e8-d17d-4672-b1b3-db6ca3df9cde,Corporate Trainer,https://www.bls.gov/ooh/business-and-financial/training-and-development-specialists.htm,https://www.onetonline.org/link/summary/13-1151.00,13-1151.00,Training and Development Specialists,auto
2d8b1743-c1fb-48d7-9198-fbda7ac26c2b,Impact Venture Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
2d94d89c-a576-4fde-81c8-1395f772ad7a,Parole Officer,https://www.bls.gov/ooh/community-and-social-service/probation-officers-and-correctional-treatment-specialists.htm,https://www.onetonline.org/link/summary/21-1092.00,21-1092.00,Probation Officers and Correctional Treatment Specialists,auto
2dfa4bf0-1def-4878-a8c0-de0913c2c511,Editorial Manager,https://www.bls.gov/ooh/media-and-communication/editors.htm,https://www.onetonline.org/link/summary/27-3041.00,27-3041.00,Editors,auto
2e23adc0-16db-4d93-bafc-ad6812af427c,Sports Broadcast Analyst,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
2e611b31-5d57-45a2-911f-0a2b7e7db4ba,Food & Beverage Director (Hotel),https://www.bls.gov/ooh/management/food-service-managers.htm,https://www.onetonline.org/link/summary/11-9051.00,11-9051.00,Food Service Managers,auto
2e765de8-4dd7-4300-bcc1-cbf429e2a8b9,Podcast Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
2e7e1c20-b084-4a37-9611-efc7b357f3d8,Food & Beverage Director (Hospitality),https://www.bls.gov/ooh/management/food-service-managers.htm,https://www.onetonline.org/link/summary/11-9051.00,11-9051.00,Food Service Managers,auto
2f16302c-da55-4121-9544-7e1d54729661,Publishing Editor,https://www.bls.gov/ooh/media-and-communication/editors.htm,https://www.onetonline.org/link/summary/27-3041.00,27-3041.00,Editors,auto
2fba32e4-02c0-49eb-8be4-03bb98efcd86,Cybersecurity Consultant,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
2fef7a85-61a1-4525-a43c-e3ed08596aca,Magazine Editor-in-Chief,https://www.bls.gov/ooh/media-and-communication/editors.htm,https://www.onetonline.org/link/summary/27-3041.00,27-3041.00,Editors,auto
