shared_count,normalized_opening,id,name,primary_industry,created_at,requirements
18,bachelor s degree finance business economics required mba,068d0c17-7f3a-41b3-b781-bce79ce0e729,Private Equity Analyst,Business & Finance,2026-05-27T02:16:05.687734+00:00,"Bachelor's degree in finance, business, or economics required; MBA and CFA certification highly valued for advancement."
18,bachelor s degree finance business economics required mba,08a97a6f-3dce-484e-aa02-7c781c9a935d,Mergers and Acquisitions Specialist,Science & Research,2026-04-22T02:52:31.20659+00:00,"Bachelor's degree in finance, business, or economics required; MBA preferred; securities licenses (Series 7, 63) and CFA certification highly valued."
18,bachelor s degree finance business economics required mba,14cb7ea0-5f6d-441c-a388-aa29b821f1f0,Corporate Mergers & Acquisitions Specialist,Business & Finance,2026-06-06T02:06:56.414785+00:00,"Bachelor's degree in finance, business, or economics required; MBA strongly preferred; CFA or investment banking experience typically needed for entry."
18,bachelor s degree finance business economics required mba,1541717f-e969-4c8e-8049-89d9a4d938d5,Mergers & Acquisitions Advisor,Business & Finance,2026-04-24T06:30:17.667431+00:00,"Bachelor's degree in finance, business, or economics required; MBA and financial certifications (CFA, CPA) strongly preferred for advancement."
18,bachelor s degree finance business economics required mba,51a5c097-b311-452d-bfec-9be1a3f57cf9,Venture Debt Advisor,Entrepreneurship,2026-04-22T02:52:31.845128+00:00,"Bachelor's degree in finance, business, or economics required; MBA or CFA preferred; 3-5 years finance experience strongly preferred."
18,bachelor s degree finance business economics required mba,52c73d05-638f-4158-8a26-c1ca370ed63b,Mergers & Acquisitions Specialist,Science & Research,2026-04-22T02:52:33.477982+00:00,"Bachelor's degree in finance, business, or economics required; MBA and financial certifications (CFA, CPA) typically expected for advancement."
18,bachelor s degree finance business economics required mba,5a2c5de1-a213-42fc-921c-bd54bbff3812,Mergers and Acquisitions Manager,Business & Finance,2026-04-22T02:52:31.392704+00:00,"Bachelor's degree in finance, business, or economics required; MBA preferred; Series 7 or 63 licensing may be needed depending on employer."
18,bachelor s degree finance business economics required mba,5a933e8f-b1a3-4e1c-9b07-ec76b6a89206,Merger & Acquisitions Specialist,Business & Finance,2026-06-26T04:12:46.030219+00:00,"Bachelor's degree in finance, business, or economics required; MBA preferred; CFA or similar certifications strengthen candidacy; investment banking or corporate finance experience essential for entry."
18,bachelor s degree finance business economics required mba,693e56ca-30cb-47a1-8ce1-ff1df922bfd1,Mergers and Acquisitions Advisor,Business & Finance,2026-04-22T02:52:32.905098+00:00,"Bachelor's degree in finance, business, or economics required; MBA and financial certifications (CFA, CFM) typically needed for advancement."
18,bachelor s degree finance business economics required mba,8356e01b-716e-4fb2-bc4f-61ef35f9d567,Mergers and Acquisitions Analyst,Fashion & Beauty,2026-04-22T02:52:31.392704+00:00,"Bachelor's degree in Finance, Business, or Economics required; MBA and CFA certification preferred for advancement."
18,bachelor s degree finance business economics required mba,83a10505-3ef4-4ab3-924e-da829c281dcc,Mergers & Acquisitions Consultant,Business & Finance,2026-06-08T02:38:36.404581+00:00,"Bachelor's degree in finance, business, or economics required; MBA and relevant certifications (CFA, CFM) strongly preferred; 3-5 years of financial analysis experience typical for entry into M&A consulting."
18,bachelor s degree finance business economics required mba,99e211aa-cbac-410c-af39-2e0b28b1c7b1,Merger & Acquisitions Advisor,Business & Finance,2026-06-27T03:58:50.129996+00:00,"Bachelor's degree in finance, business, or economics required; MBA and investment banking experience strongly preferred; CFA or Series 7/63 licenses may be needed."
18,bachelor s degree finance business economics required mba,b1a33d98-9cce-4b8d-b216-20e4089f02a3,Mergers & Acquisitions Associate,Business & Finance,2026-04-22T03:25:23.776941+00:00,"Bachelor's degree in Finance, Business, or Economics required; MBA and investment banking experience typically needed for entry."
18,bachelor s degree finance business economics required mba,b4bf16ea-e653-42e2-8ec5-78d4c22fcc42,M&A Specialist,Business & Finance,2026-04-22T02:52:34.239097+00:00,"Bachelor's degree in finance, business, or economics required; MBA and investment banking or corporate finance experience typically expected; CFA or similar certifications valuable."
18,bachelor s degree finance business economics required mba,b8baae6f-f48a-4664-8985-fa90a943f72a,Merger & Acquisition Specialist,Business & Finance,2026-04-27T08:00:01.180134+00:00,"Bachelor's degree in finance, business, or economics required; MBA preferred; relevant certifications like CFA or investment banking experience typically needed to enter the field."
18,bachelor s degree finance business economics required mba,c170a577-66bf-464b-b5e7-21ff32b0f9e4,M&A Advisory Consultant,Business & Finance,2026-06-03T02:46:34.051686+00:00,"Bachelor's degree in finance, business, or economics required; MBA and certifications like CFA or investment banking experience typically needed for consultant roles."
18,bachelor s degree finance business economics required mba,cdc8746b-5d72-4758-9322-04af3fb74d63,Mergers and Acquisitions (M&A) Associate,Business & Finance,2026-04-26T06:29:50.778006+00:00,"Bachelor's degree in finance, business, or economics required; MBA and investment banking experience strongly preferred; CFA certification valuable but not mandatory."
18,bachelor s degree education instructional design related field,08ea61bc-2a5c-47c8-9a70-20e69343e1f4,Blended Learning Specialist,Education & Coaching,2026-08-07T02:56:04.633824+00:00,"A bachelor's degree in education, instructional design, or related field is often preferred, along with certifications in learning management systems (LMS) or instructional design."
18,bachelor s degree education instructional design related field,335350c4-f7b4-4e61-a5f8-b3b2c07f0738,Online Learning Specialist,Education & Coaching,2026-04-26T06:32:25.014248+00:00,"A bachelor's degree in education, instructional design, or a related field is often preferred, plus certification in learning management systems (LMS) or instructional design credentials like IDOL or IDOL-like programs."
18,bachelor s degree education instructional design related field,366e0cc0-3775-472d-9032-fcbf97d444e3,Online Curriculum Designer,Education & Coaching,2026-04-25T06:06:34.423435+00:00,"A bachelor's degree in education, instructional design, or related field is often preferred; certifications in instructional design or learning management systems are helpful but not always required."
18,bachelor s degree education instructional design related field,4e0e00d3-2758-448d-beeb-33a53616a55f,Online Learning Curriculum Designer,Education & Coaching,2026-04-24T06:32:25.944188+00:00,"A bachelor's degree in education, instructional design, or related field is preferred; certifications in instructional design (like IDOL or ATD) strengthen prospects."
18,bachelor s degree education instructional design related field,53c701c5-00b5-4a80-b12c-be577aaa30d6,Online Education Coordinator,Education & Coaching,2026-05-16T01:59:17.388835+00:00,"Bachelor's degree in Education, Instructional Design, or related field preferred; certifications in learning management systems (LMS) or instructional design can accelerate career growth."
18,bachelor s degree education instructional design related field,5d8d5db5-d654-46d7-82ec-0e5f97a5c38f,Curriculum Specialist (Corporate Training),Education & Coaching,2026-05-22T02:13:28.279075+00:00,"Bachelor's degree in education, instructional design, or related field preferred; certifications like IDOL or ATD membership strengthen candidacy."
18,bachelor s degree education instructional design related field,5dbfd3d3-1e3a-43a5-a9c1-65527daafe3c,Instructional Design Manager,Education & Coaching,2026-05-23T02:02:34.271845+00:00,"Bachelor's degree in education, instructional design, or related field; experience in instructional design or training roles; and often a certification like IDOL or IDOL-ICE is valuable."
18,bachelor s degree education instructional design related field,6339d0c3-5509-422b-b265-35072111fc84,Curriculum Developer (Corporate Training),Education & Coaching,2026-04-22T02:52:30.655222+00:00,"Bachelor's degree in education, instructional design, or related field preferred; certifications like IDOL or ATD are beneficial but not always required."
18,bachelor s degree education instructional design related field,7967ceac-f412-40b6-9d62-7d7e8a8e11b4,EdTech Curriculum Manager,Education & Coaching,2026-04-25T06:08:29.621724+00:00,"Bachelor's degree in education, instructional design, or related field; experience in curriculum development and familiarity with learning management systems (LMS) and educational technology platforms preferred."
18,bachelor s degree education instructional design related field,7c478123-2d02-4fa7-a6b7-1a4e0e7c6ed0,Instructional Designer (E-Learning),Education & Coaching,2026-04-22T02:52:29.422718+00:00,"Bachelor's degree in education, instructional design, or related field preferred; industry certifications like IDOL or ATD are valuable but not always required to start."
18,bachelor s degree education instructional design related field,8937c3a0-9ea5-4ac7-a2e4-27e2fccf1a6c,Learning Experience Designer,Education & Coaching,2026-04-22T02:52:33.477982+00:00,"Bachelor's degree in education, instructional design, or related field preferred; certifications such as IDOL, IDSA, or Articulate Storyline are valuable but not always required."
